"Event Date","Serial Killer Name","Serial Killer Profile URL","Event Type","Year of Event"
"01/11/1984","Judy Buenoano","https://skdb.fandom.com/wiki/Judy_Buenoano","Capture","1984"
"01/11/2000","Sid Ahmed Rezala","https://skdb.fandom.com/wiki/Sid_Ahmed_Rezala","Capture","2000"
"01/12/1979","Kenneth Bianchi","https://skdb.fandom.com/wiki/Kenneth_Bianchi","Capture","1979"
"01/12/1984","John Joubert","https://skdb.fandom.com/wiki/John_Joubert","Capture","1984"
"01/12/1994","Claude Lastennet","https://skdb.fandom.com/wiki/Claude_Lastennet","Capture","1994"
"01/12/2001","Rio Alex Bulo","https://skdb.fandom.com/wiki/Rio_Alex_Bulo","Capture","2001"
"01/12/2010","Ahn Nam-gi","https://skdb.fandom.com/wiki/Ahn_Nam-gi","Capture","2010"
"01/13/1958","Peter Manuel","https://skdb.fandom.com/wiki/Peter_Manuel","Capture","1958"
"01/13/2002","Matthew Steven Johnson","https://skdb.fandom.com/wiki/Matthew_Steven_Johnson","Capture","2002"
"01/14/1918","Boonpeng","https://skdb.fandom.com/wiki/Boonpeng","Capture","1918"
"01/14/1942","Herman Allen","https://skdb.fandom.com/wiki/Herman_Allen","Capture","1942"
"01/14/1964","María de Jesús González","https://skdb.fandom.com/wiki/Mar%C3%ADa_de_Jes%C3%BAs_Gonz%C3%A1lez","Capture","1964"
"01/14/1964","María Delfina González","https://skdb.fandom.com/wiki/Mar%C3%ADa_Delfina_Gonz%C3%A1lez","Capture","1964"
"01/14/1982","David Bullock","https://skdb.fandom.com/wiki/David_Bullock","Capture","1982"
"01/15/1948","Miyuki Ishikawa","https://skdb.fandom.com/wiki/Miyuki_Ishikawa","Capture","1948"
"01/15/1987","Edward Castro","https://skdb.fandom.com/wiki/Edward_Castro","Capture","1987"
"01/15/2007","Altemio Sanchez","https://skdb.fandom.com/wiki/Altemio_Sanchez","Capture","2007"
"01/15/2012","Denis Gorin","https://skdb.fandom.com/wiki/Denis_Gorin","Capture","2012"
"01/16/1952","Genzo Kurita","https://skdb.fandom.com/wiki/Genzo_Kurita","Capture","1952"
"01/16/1975","Gary Rardon","https://skdb.fandom.com/wiki/Gary_Rardon","Capture","1975"
"01/16/2007","Alexander Elistratov","https://skdb.fandom.com/wiki/Alexander_Elistratov","Capture","2007"
"01/17/1975","Joseph Kallinger","https://skdb.fandom.com/wiki/Joseph_Kallinger","Capture","1975"
"01/17/1997","Jüri Mosin","https://skdb.fandom.com/wiki/J%C3%BCri_Mosin","Capture","1997"
"01/17/2000","Maxim Petrov","https://skdb.fandom.com/wiki/Maxim_Petrov","Capture","2000"
"01/17/2011","Antonio Rodriguez","https://skdb.fandom.com/wiki/Antonio_Rodriguez","Capture","2011"
"01/18/1971","Manuel Delgado Villegas","https://skdb.fandom.com/wiki/Manuel_Delgado_Villegas","Capture","1971"
"01/18/1994","Lee Choon-jae","https://skdb.fandom.com/wiki/Lee_Choon-jae","Capture","1994"
"01/18/2018","Bruce McArthur","https://skdb.fandom.com/wiki/Bruce_McArthur","Capture","2018"
"01/19/2011","Kermit Gosnell","https://skdb.fandom.com/wiki/Kermit_Gosnell","Capture","2011"
"01/20/1988","Timothy Wilson Spencer","https://skdb.fandom.com/wiki/Timothy_Wilson_Spencer","Capture","1988"
"01/20/2000","Donald Piper","https://skdb.fandom.com/wiki/Donald_Piper","Capture","2000"
"01/20/2005","Larry Bright","https://skdb.fandom.com/wiki/Larry_Bright","Capture","2005"
"01/22/1869","Thomas D. Carr","https://skdb.fandom.com/wiki/Thomas_D._Carr","Capture","1869"
"01/22/1906","Pierre Basson","https://skdb.fandom.com/wiki/Pierre_Basson","Capture","1906"
"01/22/1983","Richard Biegenwald","https://skdb.fandom.com/wiki/Richard_Biegenwald","Capture","1983"
"01/22/1990","Shim Young-gu","https://skdb.fandom.com/wiki/Shim_Young-gu","Capture","1990"
"01/23/1967","Ryuichi Tsukamoto","https://skdb.fandom.com/wiki/Ryuichi_Tsukamoto","Capture","1967"
"01/23/2006","Raúl Osiel Marroquín","https://skdb.fandom.com/wiki/Ra%C3%BAl_Osiel_Marroqu%C3%ADn","Capture","2006"
"01/24/1986","Anthony McKnight","https://skdb.fandom.com/wiki/Anthony_McKnight","Capture","1986"
"01/24/1994","Yoshinori Ueda","https://skdb.fandom.com/wiki/Yoshinori_Ueda","Capture","1994"
"01/25/2006","Juana Barraza","https://skdb.fandom.com/wiki/Juana_Barraza","Capture","2006"
"01/26/1947","Lauren Porter","https://skdb.fandom.com/wiki/Lauren_Porter","Capture","1947"
"01/26/1980","Donald Harding","https://skdb.fandom.com/wiki/Donald_Harding","Capture","1980"
"01/26/1990","Vernon Lee Clark","https://skdb.fandom.com/wiki/Vernon_Lee_Clark","Capture","1990"
"01/26/1993","Andrew David Edwards","https://skdb.fandom.com/wiki/Andrew_David_Edwards","Capture","1993"
"01/26/2001","Orhan Aksoy","https://skdb.fandom.com/wiki/Orhan_Aksoy","Capture","2001"
"01/27/1947","Philipp Tyurin","https://skdb.fandom.com/wiki/Philipp_Tyurin","Capture","1947"
"01/27/1978","Richard Chase","https://skdb.fandom.com/wiki/Richard_Chase","Capture","1978"
"01/27/2009","Kang Ho-sun","https://skdb.fandom.com/wiki/Kang_Ho-sun","Capture","2009"
"01/28/1944","Clarence Hill","https://skdb.fandom.com/wiki/Clarence_Hill","Capture","1944"
"01/28/1994","Robert Alston","https://skdb.fandom.com/wiki/Robert_Alston","Capture","1994"
"01/28/2000","Andre Crawford","https://skdb.fandom.com/wiki/Andre_Crawford","Capture","2000"
"01/29/1939","Johann Eichhorn","https://skdb.fandom.com/wiki/Johann_Eichhorn","Capture","1939"
"01/29/1999","Denis Waxin","https://skdb.fandom.com/wiki/Denis_Waxin","Capture","1999"
"01/30/2001","Alexey Ryzhkov","https://skdb.fandom.com/wiki/Alexey_Ryzhkov","Capture","2001"
"","Isaac L. Wood","https://skdb.fandom.com/wiki/Isaac_L._Wood","Capture","1857"
"","Eugene Byars","https://skdb.fandom.com/wiki/Eugene_Byars","Capture","1894"
"","Ali Asghar Borujerdi","https://skdb.fandom.com/wiki/Ali_Asghar_Borujerdi","Capture","1934"
"","Second Kodaira","https://skdb.fandom.com/wiki/Second_Kodaira","Capture","1947"
"","Michaiah Shobek","https://skdb.fandom.com/wiki/Michaiah_Shobek","Capture","1974"
"","Fritz Honka","https://skdb.fandom.com/wiki/Fritz_Honka","Capture","1975"
"","Joseph Christopher","https://skdb.fandom.com/wiki/Joseph_Christopher","Capture","1981"
"","Danny Bible","https://skdb.fandom.com/wiki/Danny_Bible","Capture","1984"
"","Harold Glenn Smith","https://skdb.fandom.com/wiki/Harold_Glenn_Smith","Capture","1986"
"","Bert Leroy Hunter","https://skdb.fandom.com/wiki/Bert_Leroy_Hunter","Capture","1989"
"","Andrei Sibiryakov","https://skdb.fandom.com/wiki/Andrei_Sibiryakov","Capture","1989"
"","Roy Melanson","https://skdb.fandom.com/wiki/Roy_Melanson","Capture","1992"
"","Eric Beishline","https://skdb.fandom.com/wiki/Eric_Beishline","Capture","1993"
"","Harnoko Dewantoro","https://skdb.fandom.com/wiki/Harnoko_Dewantoro","Capture","1995"
"","Elfriede Blauensteiner","https://skdb.fandom.com/wiki/Elfriede_Blauensteiner","Capture","1996"
"","Gerald Parker","https://skdb.fandom.com/wiki/Gerald_Parker","Capture","1996"
"","David Mmbengwa","https://skdb.fandom.com/wiki/David_Mmbengwa","Capture","1998"
"","Ronald James Ward","https://skdb.fandom.com/wiki/Ronald_James_Ward","Capture","2001"
"","Gribaldi Handayani","https://skdb.fandom.com/wiki/Gribaldi_Handayani","Capture","2005"
"","Antti Taskinen","https://skdb.fandom.com/wiki/Antti_Taskinen","Capture","2006"
"","Davey Mato Butorac","https://skdb.fandom.com/wiki/Davey_Mato_Butorac","Capture","2008"
"","Sergiu Băhăian","https://skdb.fandom.com/wiki/Sergiu_B%C4%83h%C4%83ian","Capture","2010"
"","Valentin Şlepac","https://skdb.fandom.com/wiki/Valentin_%C5%9Elepac","Capture","2010"
"","Adrian Grigoraş","https://skdb.fandom.com/wiki/Adrian_Grigora%C5%9F","Capture","2010"
"","Kanae Kijima","https://skdb.fandom.com/wiki/Kanae_Kijima","Capture","2010"
"","Alexander Bychkov","https://skdb.fandom.com/wiki/Alexander_Bychkov","Capture","2012"
"","Michal Semanský","https://skdb.fandom.com/wiki/Michal_Semansk%C3%BD","Capture","2012"
"","Bryan Patrick Miller","https://skdb.fandom.com/wiki/Bryan_Patrick_Miller","Capture","2015"
"","Rotherie Durell Foster","https://skdb.fandom.com/wiki/Rotherie_Durell_Foster","Capture","2023"
"","Natan de Melo Furtado","https://skdb.fandom.com/wiki/Natan_de_Melo_Furtado","Capture","2023"
"","Sushant Singh","https://skdb.fandom.com/wiki/Sushant_Singh","Capture","2023"
"","Shiva Pariyar","https://skdb.fandom.com/wiki/Shiva_Pariyar","Capture","2023"
"01/03/1972","John Wayne Gacy","https://skdb.fandom.com/wiki/John_Wayne_Gacy","Victim Murdered","1972"
"01/03/1982","Raul Meza","https://skdb.fandom.com/wiki/Raul_Meza","Victim Murdered","1982"
"01/04/2023","Sushant Singh","https://skdb.fandom.com/wiki/SINGH_Sushant","Victim Murdered","2023"
"01/04/2023","Shiva Pariyar","https://skdb.fandom.com/wiki/PARIYAR_Shiva","Victim Murdered","2023"
"01/04/1999","Sean Vincent Gillis","https://skdb.fandom.com/wiki/GILLIS_Sean_Vincent","Victim Murdered","1999"
"01/11/1979","Kenneth Bianchi","https://skdb.fandom.com/wiki/Kenneth_Bianchi","Victim Murdered","1979"
"01/18/1990","William Suff","https://skdb.fandom.com/wiki/William_Suff","Victim Murdered","1990"
"01/21/1990","Keith Jesperson","https://skdb.fandom.com/wiki/Keith_Jesperson","Victim Murdered","1990"
"01/21/2013","LISK","https://skdb.fandom.com/wiki/LISK","Victim Murdered","2013"
"01/25/2022","Bryant Rivera","https://skdb.fandom.com/wiki/Bryant_Rivera","Victim Murdered","2022"
"01/28/1968","Jerry Brudos","https://skdb.fandom.com/wiki/Jerry_Brudos","Victim Murdered","1968"
"01/27/1983","Randy Kraft","https://skdb.fandom.com/wiki/Randy_Kraft","Victim Murdered","1983"
"01/29/1974","Zebra murderers","https://skdb.fandom.com/wiki/Zebra_murders","Victim Murdered","1974"
"01/30/1977","David Berkowitz","https://skdb.fandom.com/wiki/David_Berkowitz","Victim Murdered","1977"
"01/30/1994","John Bittrolff","https://skdb.fandom.com/wiki/John_Bittrolff","Victim Murdered","1994"
"01/02/1997","Major Morris","https://skdb.fandom.com/wiki/Major_Morris","Other Event","1997"
"01/25/2022","Bryant Rivera","https://skdb.fandom.com/wiki/Bryant_Rivera","Other Event","2022"
"01/31/2008","Gary Hilton","https://skdb.fandom.com/wiki/Gary_Hilton","Other Event","2008"
"01/31/1992","Aileen Wuornos","https://skdb.fandom.com/wiki/Aileen_Wuornos","Other Event","1992"
